Taxpayer Number,Taxpayer Name,Taxpayer Address,Taxpayer City,Taxpayer State,Taxpayer Zip,Taxpayer County,Location Number,Location Name,Location Address,Location City,Location State,Location Zip,Location County,Inside/Outside City Limits,TABC Permit Number,Responsibility Begin Date,Responsibility End Date,Obligation End Date,Liquor Receipts,Wine Receipts,Beer Receipts,Cover Charge Receipts,Total Receipts
32052385906,"AROUND THE CORNER, L.L.C.",1533 W ALABAMA ST STE 100,HOUSTON,TX,77006,101,2,AROUND THE CORNER,1510 HUTCHINS ST,HOUSTON,TX,77003,101,Y,MB905103,04/17/2015,,08/31/2016,22971,7584,9089,0,39644
32048012549,"EL TIEMPO ELMDALE, LLC",602 SAWYER ST STE 110,HOUSTON,TX,77007,101,1,EL TIEMPO CANTINA NAVIGATION,2814 NAVIGATION BLVD,HOUSTON,TX,77003,101,Y,MB832403,02/21/2013,,08/31/2014,104374,5184,25406,0,134964
17419812965,MERIDA INC.,2509 NAVIGATION BLVD,HOUSTON,TX,77003,101,1,MERIDA RESTAURANT,2509 NAVIGATION BLVD,HOUSTON,TX,77003,101,Y,MB117478,12/01/1993,,06/30/2017,2990,74,1247,0,4311
32044905753,"WENDCEAZ ENTERPRISES, LLC",PO BOX 1303,FRIENDSWOOD,TX,77549,84,1,BURRO'S LATIN GRILL,2012 RUSK ST,HOUSTON,TX,77003,101,Y,MB806450,05/08/2012,12/10/2013,01/31/2013,689,36,654,0,1379
12049269280,"ORIGINAL NINFA'S, L.P.",1050 N POST OAK RD STE 200,HOUSTON,TX,77055,101,1,NINFA'S ON NAVIGATION,2704 NAVIGATION BLVD,HOUSTON,TX,77003,101,Y,MB639140,09/13/2006,,12/31/2008,93376,1937,11766,0,107079
17606267494,"SPORTS @ THE B.U.S., LTD.",942 BOROS DR,HOUSTON,TX,77024,101,1,THE B U S,1800 TEXAS ST STE 500,HOUSTON,TX,77003,101,Y,MB461962,10/24/2000,09/30/2011,12/31/2009,3863,27,2585,0,6475
12049269280,"ORIGINAL NINFA'S, L.P.",1050 N POST OAK RD STE 200,HOUSTON,TX,77055,101,1,NINFA'S ON NAVIGATION,2704 NAVIGATION BLVD,HOUSTON,TX,77003,101,Y,MB639140,09/13/2006,,04/30/2009,92533,13825,1967,0,108325
17419812965,MERIDA INC.,2509 NAVIGATION BLVD,HOUSTON,TX,77003,101,1,MERIDA RESTAURANT,2509 NAVIGATION BLVD,HOUSTON,TX,77003,101,Y,MB117478,12/01/1993,,12/31/2013,2106,127,1519,0,3752
32056024089,THE SECRET GROUP LLC,2101 POLK ST STE A,HOUSTON,TX,77003,101,1,THE SECRET GROUP,2101 POLK ST STE A,HOUSTON,TX,77003,101,Y,MB920851,09/17/2015,,04/30/2017,41920,610,30684,0,73214
32006961182,MICHAEL W POWERS,PO BOX 3437,PEARLAND,TX,77588,20,2,PASHA ULTRA LOUNGE,2010 MCKINNEY ST,HOUSTON,TX,77003,101,Y,MB676946,11/15/2007,03/01/2009,11/30/2007,20775,425,4583,0,25783
32055442225,"EADOLOUNGE, LLC",903 HUTCHINS ST,HOUSTON,TX,77003,101,1,KINGS COURT BAR & KITCHEN,903 HUTCHINS ST,HOUSTON,TX,77003,101,Y,MB915760,07/30/2015,,08/31/2016,11751,462,9629,0,21842
12049269280,"ORIGINAL NINFA'S, L.P.",1050 N POST OAK RD STE 200,HOUSTON,TX,77055,101,1,NINFA'S ON NAVIGATION,2704 NAVIGATION BLVD,HOUSTON,TX,77003,101,Y,MB639140,09/13/2006,,05/31/2011,142091,7468,23687,0,173246
32020658889,NICOLAS D HERMEZ,1701 WEBSTER ST STE A,HOUSTON,TX,77003,101,1,SKOL CASBAR & GRILLE,2117 CHENEVERT ST STE M,HOUSTON,TX,77003,101,Y,MB647654,12/21/2006,02/29/2012,08/31/2011,585,0,876,0,1461
32046638105,"HOUSTON GROOVES, LLC",2300 PIERCE ST,HOUSTON,TX,77003,101,1,GROOVES OF HOUSTON,2300 PIERCE ST,HOUSTON,TX,77003,101,Y,MB776942,05/25/2012,,08/31/2015,50694,1655,2362,0,54711
32048012549,"EL TIEMPO ELMDALE, LLC",602 SAWYER ST STE 110,HOUSTON,TX,77007,101,1,EL TIEMPO CANTINA NAVIGATION,2814 NAVIGATION BLVD,HOUSTON,TX,77003,101,Y,MB832403,02/21/2013,,06/30/2013,90777,5649,23439,0,119865
12028659519,"BIG CITY ENTERTAINMENT, LP",813 ST EMANUEL ST,HOUSTON,TX,77003,101,1,WAREHOUSE LIVE,813 SAINT EMANUEL ST,HOUSTON,TX,77003,101,Y,MB619518,02/07/2006,,02/28/2013,93522,777,22289,0,116588
32020658889,NICOLAS D HERMEZ,1701 WEBSTER ST STE A,HOUSTON,TX,77003,101,1,SKOL CASBAR & GRILLE,2117 CHENEVERT ST STE M,HOUSTON,TX,77003,101,Y,MB647654,12/21/2006,02/29/2012,06/30/2008,481,0,504,0,985
32056024089,THE SECRET GROUP LLC,2101 POLK ST STE A,HOUSTON,TX,77003,101,1,THE SECRET GROUP,2101 POLK ST STE A,HOUSTON,TX,77003,101,Y,MB920851,09/17/2015,,06/30/2016,1948,0,2450,0,4398
32056024089,THE SECRET GROUP LLC,2101 POLK ST STE A,HOUSTON,TX,77003,101,1,THE SECRET GROUP,2101 POLK ST STE A,HOUSTON,TX,77003,101,Y,MB920851,09/17/2015,,11/30/2016,26891,420,17243,0,44554
12089606789,"NDJ HOLDINGS, LLC",2300 PIERCE ST,HOUSTON,TX,77003,101,1,GROOVES RESTAURANT & BAR,2300 PIERCE ST,HOUSTON,TX,77003,101,Y,MB665722,07/16/2007,01/04/2011,08/31/2008,111547,9139,6296,0,126982
32046638105,"HOUSTON GROOVES, LLC",2300 PIERCE ST,HOUSTON,TX,77003,101,1,GROOVES OF HOUSTON,2300 PIERCE ST,HOUSTON,TX,77003,101,Y,MB776942,05/25/2012,,03/31/2014,65030,1260,4650,0,70940
12049269280,"ORIGINAL NINFA'S, L.P.",1050 N POST OAK RD STE 200,HOUSTON,TX,77055,101,1,NINFA'S ON NAVIGATION,2704 NAVIGATION BLVD,HOUSTON,TX,77003,101,Y,MB639140,09/13/2006,,11/30/2014,149726,8101,21610,0,179437
11138108128,"FAST BALL ENTERTAINMENT, INC",3014 GARROW ST,HOUSTON,TX,77003,101,1,MY BROTHERS BAR,219 SAMPSON ST,HOUSTON,TX,77003,101,Y,MB665347,07/11/2007,07/10/2009,06/30/2008,700,0,3600,0,4300
18303951208,"CHARTRES ENTERTAINMENT, INC.",1503 CHARTRES ST,HOUSTON,TX,77003,101,1,MERIDIAN,1503 CHARTRES ST,HOUSTON,TX,77003,101,Y,MB572400,01/27/2005,05/11/2010,01/31/2009,14309,104,14917,0,29330
12028659519,"BIG CITY ENTERTAINMENT, LP",813 ST EMANUEL ST,HOUSTON,TX,77003,101,1,WAREHOUSE LIVE,813 SAINT EMANUEL ST,HOUSTON,TX,77003,101,Y,MB619518,02/07/2006,,12/31/2007,47580,3808,37690,0,89078
32052228668,"COMPUGLOBALHYPERMEGANET, LLC",2006 WALKER ST,HOUSTON,TX,77003,101,1,NEIL'S BAHR,2006 WALKER ST,HOUSTON,TX,77003,101,Y,MB866186,03/12/2014,,02/28/2015,30087,84,28826,0,58997
17419812965,MERIDA INC.,2509 NAVIGATION BLVD,HOUSTON,TX,77003,101,1,MERIDA RESTAURANT,2509 NAVIGATION BLVD,HOUSTON,TX,77003,101,Y,MB117478,12/01/1993,,02/29/2012,596,84,1548,0,2228
32056977286,"EADO'S, LTD.",4201 CYPRESS CREEK PKWY STE 400 C/O GASP,HOUSTON,TX,77068,101,1,EADO'S,2024 RUSK ST,HOUSTON,TX,77003,101,Y,MB913792,07/09/2015,06/30/2017,09/30/2016,17975,942,7410,0,26327
32020611532,HERMAN LEE LOTT,2117 CHENEVERT ST STE N,HOUSTON,TX,77003,101,1,MID-TOWN LOUNGE HOUSTON,2117 CHENEVERT ST STE N,HOUSTON,TX,77003,101,Y,MB644145,11/06/2006,11/05/2007,09/30/2007,5000,5000,5000,0,15000
32052385906,"AROUND THE CORNER, L.L.C.",1533 W ALABAMA ST STE 100,HOUSTON,TX,77006,101,2,AROUND THE CORNER,1510 HUTCHINS ST,HOUSTON,TX,77003,101,Y,MB905103,04/17/2015,,09/30/2017,34965,12639,13697,0,61301
12089606789,"NDJ HOLDINGS, LLC",2300 PIERCE ST,HOUSTON,TX,77003,101,1,GROOVES RESTAURANT & BAR,2300 PIERCE ST,HOUSTON,TX,77003,101,Y,MB665722,07/16/2007,01/04/2011,04/30/2010,40051,2042,4291,0,46384
12049269280,"ORIGINAL NINFA'S, L.P.",1050 N POST OAK RD STE 200,HOUSTON,TX,77055,101,1,NINFA'S ON NAVIGATION,2704 NAVIGATION BLVD,HOUSTON,TX,77003,101,Y,MB639140,09/13/2006,,09/30/2015,164269,6768,22251,0,193288
18005413192,"FM 2711, LLC",PO BOX 29234,PHILADELPHIA,PA,19125,0,1,"FM 2711, LLC",2711 HARRISBURG BLVD,HOUSTON,TX,77003,101,Y,MB754777,08/12/2010,01/31/2012,04/30/2011,0,0,0,0,0
32041117238,WE HEART BEER LLC,3004 CANAL ST,HOUSTON,TX,77003,101,2,VOODOO QUEEN,322 MILBY ST STE A,HOUSTON,TX,77003,101,Y,MB843270,06/13/2013,09/01/2017,03/31/2017,0,0,0,0,0
17606265134,STEPHEN TRUONG'S LIMITED PARTNERSHIP,10310 WESTPARK DR,HOUSTON,TX,77042,101,4,KIM PHUNG CHINESE VIETNAMESE RESTAURANT,2200 JEFFERSON ST STE 1,HOUSTON,TX,77003,101,Y,MB481356,10/06/2000,05/20/2014,02/28/2011,0,0,0,0,0
32045437665,"EDH ENTERTAINMENT, LLC",4307 SARONG DR,HOUSTON,TX,77096,101,1,HOUSTON LIVE,1503 CHARTRES ST,HOUSTON,TX,77003,101,Y,MB824790,11/15/2012,09/22/2014,02/28/2014,0,0,0,0,0
32045437665,"EDH ENTERTAINMENT, LLC",4307 SARONG DR,HOUSTON,TX,77096,101,1,HOUSTON LIVE,1503 CHARTRES ST,HOUSTON,TX,77003,101,Y,MB824790,11/15/2012,09/22/2014,08/31/2014,0,0,0,0,0
32020658889,NICOLAS D HERMEZ,1701 WEBSTER ST STE A,HOUSTON,TX,77003,101,1,SKOL CASBAR & GRILLE,2117 CHENEVERT ST STE M,HOUSTON,TX,77003,101,Y,MB647654,12/21/2006,02/29/2012,03/31/2007,0,0,0,0,0
32052228668,"COMPUGLOBALHYPERMEGANET, LLC",2006 WALKER ST,HOUSTON,TX,77003,101,1,NEIL'S BAHR,2006 WALKER ST,HOUSTON,TX,77003,101,Y,MB866186,03/12/2014,,08/31/2015,39984,207,45510,0,85701
32045437665,"EDH ENTERTAINMENT, LLC",4307 SARONG DR,HOUSTON,TX,77096,101,1,HOUSTON LIVE,1503 CHARTRES ST,HOUSTON,TX,77003,101,Y,MB824790,11/15/2012,09/22/2014,07/31/2013,0,0,0,0,0
17419812965,MERIDA INC.,2509 NAVIGATION BLVD,HOUSTON,TX,77003,101,1,MERIDA RESTAURANT,2509 NAVIGATION BLVD,HOUSTON,TX,77003,101,Y,MB117478,12/01/1993,,11/30/2017,3171,60,1170,0,4401
32020658889,NICOLAS D HERMEZ,1701 WEBSTER ST STE A,HOUSTON,TX,77003,101,2,SKOL CASBAR & GRILLE,1701 WEBSTER ST STE A,HOUSTON,TX,77003,101,Y,MB647654,03/01/2012,12/31/2016,05/31/2015,620,60,650,0,1330
32043272767,BRIAN A PHILLIP,6706 ZEENAT BLVD,BAYTOWN,TX,77521,36,1,CLUB AXION,2524 MCKINNEY ST,HOUSTON,TX,77003,101,Y,MB769313,06/01/2013,05/06/2014,03/31/2012,2066,0,75,0,2141
12028659519,"BIG CITY ENTERTAINMENT, LP",813 ST EMANUEL ST,HOUSTON,TX,77003,101,1,WAREHOUSE LIVE,813 SAINT EMANUEL ST,HOUSTON,TX,77003,101,Y,MB619518,02/07/2006,,07/31/2012,32682,462,21706,0,54850
32052228668,"COMPUGLOBALHYPERMEGANET, LLC",2006 WALKER ST,HOUSTON,TX,77003,101,1,NEIL'S BAHR,2006 WALKER ST,HOUSTON,TX,77003,101,Y,MB866186,03/12/2014,,10/31/2017,44499,239,36677,0,81415
32006961182,MICHAEL W POWERS,PO BOX 3437,PEARLAND,TX,77588,20,2,PASHA ULTRA LOUNGE,2010 MCKINNEY ST,HOUSTON,TX,77003,101,Y,MB676946,11/15/2007,03/01/2009,03/31/2008,50650,1569,10670,0,62889
32041117238,WE HEART BEER LLC,3004 CANAL ST,HOUSTON,TX,77003,101,2,VOODOO QUEEN,322 MILBY ST STE A,HOUSTON,TX,77003,101,Y,MB843270,06/13/2013,09/01/2017,10/31/2016,0,0,0,0,0
32020426527,CHRISTIAN BRUCKNER,2010 MCKINNEY ST,HOUSTON,TX,77003,101,1,PASHA,2010 MCKINNEY ST,HOUSTON,TX,77003,101,Y,MB645006,11/15/2006,11/15/2007,05/31/2007,18215,521,1753,0,20489
32043272767,BRIAN A PHILLIP,6706 ZEENAT BLVD,BAYTOWN,TX,77521,36,1,CLUB AXION,2524 MCKINNEY ST,HOUSTON,TX,77003,101,Y,MB769313,06/01/2013,05/06/2014,07/31/2013,550,225,400,135,1310
32061471226,F & D INTEREST LLC,2117 CHENEVERT ST STE N,HOUSTON,TX,77003,101,1,CLUB INDIGO,2117 CHENEVERT ST STE N,HOUSTON,TX,77003,101,Y,MB965934,12/06/2016,01/03/2018,09/30/2017,3300,300,900,0,4500
17419812965,MERIDA INC.,2509 NAVIGATION BLVD,HOUSTON,TX,77003,101,1,MERIDA RESTAURANT,2509 NAVIGATION BLVD,HOUSTON,TX,77003,101,Y,MB117478,12/01/1993,,08/31/2010,2252,120,1712,0,4084
17419812965,MERIDA INC.,2509 NAVIGATION BLVD,HOUSTON,TX,77003,101,1,MERIDA RESTAURANT,2509 NAVIGATION BLVD,HOUSTON,TX,77003,101,Y,MB117478,12/01/1993,,09/30/2015,3519,198,1612,0,5329
18303951208,"CHARTRES ENTERTAINMENT, INC.",1503 CHARTRES ST,HOUSTON,TX,77003,101,1,MERIDIAN,1503 CHARTRES ST,HOUSTON,TX,77003,101,Y,MB572400,01/27/2005,05/11/2010,06/30/2007,31755,396,33305,0,65456
12049269280,"ORIGINAL NINFA'S, L.P.",1050 N POST OAK RD STE 200,HOUSTON,TX,77055,101,1,NINFA'S ON NAVIGATION,2704 NAVIGATION BLVD,HOUSTON,TX,77003,101,Y,MB639140,09/13/2006,,07/31/2007,71954,1725,8921,0,82600
32041117238,WE HEART BEER LLC,3004 CANAL ST,HOUSTON,TX,77003,101,2,VOODOO QUEEN,322 MILBY ST STE A,HOUSTON,TX,77003,101,Y,MB843270,06/13/2013,09/01/2017,10/31/2014,32441,0,10433,0,42874
32041117238,WE HEART BEER LLC,3004 CANAL ST,HOUSTON,TX,77003,101,2,VOODOO QUEEN,322 MILBY ST STE A,HOUSTON,TX,77003,101,Y,MB843270,06/13/2013,09/01/2017,05/31/2014,27643,0,10400,0,38043
32044905753,"WENDCEAZ ENTERPRISES, LLC",PO BOX 1303,FRIENDSWOOD,TX,77549,84,1,BURRO'S LATIN GRILL,2012 RUSK ST,HOUSTON,TX,77003,101,Y,MB806450,05/08/2012,12/10/2013,06/30/2012,0,0,0,0,0
32045437665,"EDH ENTERTAINMENT, LLC",4307 SARONG DR,HOUSTON,TX,77096,101,1,HOUSTON LIVE,1503 CHARTRES ST,HOUSTON,TX,77003,101,Y,MB824790,11/15/2012,09/22/2014,06/30/2013,0,0,0,0,0
12049269280,"ORIGINAL NINFA'S, L.P.",1050 N POST OAK RD STE 200,HOUSTON,TX,77055,101,1,NINFA'S ON NAVIGATION,2704 NAVIGATION BLVD,HOUSTON,TX,77003,101,Y,MB639140,09/13/2006,,02/28/2014,144800,6878,19851,0,171529
12018962303,"DOTAN & ASSOCIATES, LLC",1013 OAK HOLLOW WAY,CANYON LAKE,TX,78133,46,1,NEXT,2020 MCKINNEY ST,HOUSTON,TX,77003,101,Y,MB601370,07/13/2005,01/31/2011,03/31/2008,18438,532,1145,0,20115
32052839357,TVD VENTURES LLC,2117 CHENEVERT ST STE N,HOUSTON,TX,77003,101,1,INDIGO,2117 CHENEVERT ST STE N,HOUSTON,TX,77003,101,Y,MB869433,04/14/2014,12/05/2016,10/31/2016,0,0,0,0,0
12028659519,"BIG CITY ENTERTAINMENT, LP",813 ST EMANUEL ST,HOUSTON,TX,77003,101,1,WAREHOUSE LIVE,813 SAINT EMANUEL ST,HOUSTON,TX,77003,101,Y,MB619518,02/07/2006,,09/30/2008,21583,517,22314,0,44414
11138108128,"FAST BALL ENTERTAINMENT, INC",3014 GARROW ST,HOUSTON,TX,77003,101,1,MY BROTHERS BAR,219 SAMPSON ST,HOUSTON,TX,77003,101,Y,MB665347,07/11/2007,07/10/2009,01/31/2008,2557,0,7428,0,9985
12049269280,"ORIGINAL NINFA'S, L.P.",1050 N POST OAK RD STE 200,HOUSTON,TX,77055,101,1,NINFA'S ON NAVIGATION,2704 NAVIGATION BLVD,HOUSTON,TX,77003,101,Y,MB639140,09/13/2006,,07/31/2010,108360,4524,15390,0,128274
12049269280,"ORIGINAL NINFA'S, L.P.",1050 N POST OAK RD STE 200,HOUSTON,TX,77055,101,1,NINFA'S ON NAVIGATION,2704 NAVIGATION BLVD,HOUSTON,TX,77003,101,Y,MB639140,09/13/2006,,01/31/2009,78862,1790,10508,0,91160
32052385906,"AROUND THE CORNER, L.L.C.",1533 W ALABAMA ST STE 100,HOUSTON,TX,77006,101,2,AROUND THE CORNER,1510 HUTCHINS ST,HOUSTON,TX,77003,101,Y,MB905103,04/17/2015,,08/31/2017,27762,10426,14113,0,52301
17419812965,MERIDA INC.,2509 NAVIGATION BLVD,HOUSTON,TX,77003,101,1,MERIDA RESTAURANT,2509 NAVIGATION BLVD,HOUSTON,TX,77003,101,Y,MB117478,12/01/1993,,01/31/2008,456,17,633,0,1106
32062497428,"LUCKY'S LODGE, LLC",8423 WESTVIEW DR,HOUSTON,TX,77055,101,1,LUCKY'S LODGE,2024 RUSK ST,HOUSTON,TX,77003,101,Y,MB987157,06/30/2017,,12/31/2021,0,0,0,0,0
18303951208,"CHARTRES ENTERTAINMENT, INC.",1503 CHARTRES ST,HOUSTON,TX,77003,101,1,MERIDIAN,1503 CHARTRES ST,HOUSTON,TX,77003,101,Y,MB572400,01/27/2005,05/11/2010,01/31/2010,12856,15,972,0,13843
32052228668,"COMPUGLOBALHYPERMEGANET, LLC",2006 WALKER ST,HOUSTON,TX,77003,101,1,NEIL'S BAHR,2006 WALKER ST,HOUSTON,TX,77003,101,Y,MB866186,03/12/2014,,10/31/2016,40837,195,38999,0,80031
12049269280,"ORIGINAL NINFA'S, L.P.",1050 N POST OAK RD STE 200,HOUSTON,TX,77055,101,1,NINFA'S ON NAVIGATION,2704 NAVIGATION BLVD,HOUSTON,TX,77003,101,Y,MB639140,09/13/2006,,07/31/2011,115050,5083,18984,0,139117
12089606789,"NDJ HOLDINGS, LLC",2300 PIERCE ST,HOUSTON,TX,77003,101,1,GROOVES RESTAURANT & BAR,2300 PIERCE ST,HOUSTON,TX,77003,101,Y,MB665722,07/16/2007,01/04/2011,06/30/2009,74412,5916,7124,0,87452
12018962303,"DOTAN & ASSOCIATES, LLC",1013 OAK HOLLOW WAY,CANYON LAKE,TX,78133,46,1,NEXT,2020 MCKINNEY ST,HOUSTON,TX,77003,101,Y,MB601370,07/13/2005,01/31/2011,11/30/2009,18232,414,1930,0,20576
17606265134,STEPHEN TRUONG'S LIMITED PARTNERSHIP,10310 WESTPARK DR,HOUSTON,TX,77042,101,4,KIM PHUNG CHINESE VIETNAMESE RESTAURANT,2200 JEFFERSON ST STE 1,HOUSTON,TX,77003,101,Y,MB481356,10/06/2000,05/20/2014,07/31/2008,0,0,0,0,0
12049269280,"ORIGINAL NINFA'S, L.P.",1050 N POST OAK RD STE 200,HOUSTON,TX,77055,101,1,NINFA'S ON NAVIGATION,2704 NAVIGATION BLVD,HOUSTON,TX,77003,101,Y,MB639140,09/13/2006,,07/31/2009,98041,3415,14225,0,115681
32052385906,"AROUND THE CORNER, L.L.C.",1533 W ALABAMA ST STE 100,HOUSTON,TX,77006,101,2,AROUND THE CORNER,1510 HUTCHINS ST,HOUSTON,TX,77003,101,Y,MB905103,04/17/2015,,11/30/2015,10678,1664,4567,0,16909
32046638105,"HOUSTON GROOVES, LLC",2300 PIERCE ST,HOUSTON,TX,77003,101,1,GROOVES OF HOUSTON,2300 PIERCE ST,HOUSTON,TX,77003,101,Y,MB776942,05/25/2012,,01/31/2017,50889,293,3990,0,55172
32058687347,"LW EAST END - LW, LLC",3711 BRIARPARK DR STE 300,HOUSTON,TX,77042,101,1,LITTLE WOODROW'S EAST END,2019 WALKER ST,HOUSTON,TX,77003,101,Y,MB748290,06/01/2016,,01/31/2017,45893,991,63275,0,110159
12028659519,"BIG CITY ENTERTAINMENT, LP",813 ST EMANUEL ST,HOUSTON,TX,77003,101,1,WAREHOUSE LIVE,813 SAINT EMANUEL ST,HOUSTON,TX,77003,101,Y,MB619518,02/07/2006,,12/31/2008,81822,3439,58841,0,144102
17419812965,MERIDA INC.,2509 NAVIGATION BLVD,HOUSTON,TX,77003,101,1,MERIDA RESTAURANT,2509 NAVIGATION BLVD,HOUSTON,TX,77003,101,Y,MB117478,12/01/1993,,01/31/2017,2482,100,1067,0,3649
12028659519,"BIG CITY ENTERTAINMENT, LP",813 ST EMANUEL ST,HOUSTON,TX,77003,101,1,WAREHOUSE LIVE,813 SAINT EMANUEL ST,HOUSTON,TX,77003,101,Y,MB619518,02/07/2006,,01/31/2013,26182,959,15768,0,42909
32061471226,F & D INTEREST LLC,2117 CHENEVERT ST STE N,HOUSTON,TX,77003,101,1,CLUB INDIGO,2117 CHENEVERT ST STE N,HOUSTON,TX,77003,101,Y,MB965934,12/06/2016,01/03/2018,02/28/2017,13754,548,1054,0,15356
11138108128,"FAST BALL ENTERTAINMENT, INC",3014 GARROW ST,HOUSTON,TX,77003,101,1,MY BROTHERS BAR,219 SAMPSON ST,HOUSTON,TX,77003,101,Y,MB665347,07/11/2007,07/10/2009,12/31/2008,250,0,1200,0,1450
32043584930,GROOVES RESTAURANT OF HOUSTON LLC,2300 PIERCE ST,HOUSTON,TX,77003,101,1,GROOVES OF HOUSTON,2300 PIERCE ST,HOUSTON,TX,77003,101,Y,MB776942,06/10/2011,05/24/2012,11/30/2011,65058,3731,6308,0,75097
17419812965,MERIDA INC.,2509 NAVIGATION BLVD,HOUSTON,TX,77003,101,1,MERIDA RESTAURANT,2509 NAVIGATION BLVD,HOUSTON,TX,77003,101,Y,MB117478,12/01/1993,,04/30/2009,565,17,645,0,1227
12611997144,"ROCKSTAR HOUSTON, LLC.",6017 ARDMORE ST,HOUSTON,TX,77021,101,1,ROCKSTAR CLUB,2524 MCKINNEY ST,HOUSTON,TX,77003,101,Y,MB681583,01/23/2008,01/22/2011,10/31/2009,1239,214,83,0,1536
18005413192,"FM 2711, LLC",PO BOX 29234,PHILADELPHIA,PA,19125,0,1,"FM 2711, LLC",2711 HARRISBURG BLVD,HOUSTON,TX,77003,101,Y,MB754777,08/12/2010,01/31/2012,09/30/2010,0,0,0,0,0
32050601148,"MOJEAUXS LOUISIANA DRINKERY, L.L.C.",1811 SOUTHMORE BLVD,HOUSTON,TX,77004,101,1,MOJEAUXS LOUISIANA DRINKERY,2024 RUSK ST,HOUSTON,TX,77003,101,Y,MB844120,06/21/2013,07/09/2015,12/31/2013,9542,1317,6513,0,17372
32048012549,"EL TIEMPO ELMDALE, LLC",602 SAWYER ST STE 110,HOUSTON,TX,77007,101,1,EL TIEMPO CANTINA NAVIGATION,2814 NAVIGATION BLVD,HOUSTON,TX,77003,101,Y,MB832403,02/21/2013,,03/31/2018,122212,3960,22888,0,149060
12049269280,"ORIGINAL NINFA'S, L.P.",1050 N POST OAK RD STE 200,HOUSTON,TX,77055,101,1,NINFA'S ON NAVIGATION,2704 NAVIGATION BLVD,HOUSTON,TX,77003,101,Y,MB639140,09/13/2006,,09/30/2017,153599,6858,20958,0,181415
12018962303,"DOTAN & ASSOCIATES, LLC",1013 OAK HOLLOW WAY,CANYON LAKE,TX,78133,46,1,NEXT,2020 MCKINNEY ST,HOUSTON,TX,77003,101,Y,MB601370,07/13/2005,01/31/2011,10/31/2009,20069,317,860,0,21246
12049269280,"ORIGINAL NINFA'S, L.P.",1050 N POST OAK RD STE 200,HOUSTON,TX,77055,101,1,NINFA'S ON NAVIGATION,2704 NAVIGATION BLVD,HOUSTON,TX,77003,101,Y,MB639140,09/13/2006,,08/31/2009,84266,3253,13222,0,100741
32020658889,NICOLAS D HERMEZ,1701 WEBSTER ST STE A,HOUSTON,TX,77003,101,2,SKOL CASBAR & GRILLE,1701 WEBSTER ST STE A,HOUSTON,TX,77003,101,Y,MB647654,03/01/2012,12/31/2016,02/28/2013,650,25,390,0,1065
32041117238,WE HEART BEER LLC,3004 CANAL ST,HOUSTON,TX,77003,101,2,VOODOO QUEEN,322 MILBY ST STE A,HOUSTON,TX,77003,101,Y,MB843270,06/13/2013,09/01/2017,01/31/2015,31514,0,9365,0,40879
17606267494,"SPORTS @ THE B.U.S., LTD.",942 BOROS DR,HOUSTON,TX,77024,101,1,THE B U S,1800 TEXAS ST STE 500,HOUSTON,TX,77003,101,Y,MB461962,10/24/2000,09/30/2011,03/31/2011,5161,44,12996,0,18201
12049269280,"ORIGINAL NINFA'S, L.P.",1050 N POST OAK RD STE 200,HOUSTON,TX,77055,101,1,NINFA'S ON NAVIGATION,2704 NAVIGATION BLVD,HOUSTON,TX,77003,101,Y,MB639140,09/13/2006,,05/31/2014,185378,9199,27496,0,222073
32055442225,"EADOLOUNGE, LLC",903 HUTCHINS ST,HOUSTON,TX,77003,101,1,KINGS COURT BAR & KITCHEN,903 HUTCHINS ST,HOUSTON,TX,77003,101,Y,MB915760,07/30/2015,,09/30/2016,12277,640,11329,0,24246
12028659519,"BIG CITY ENTERTAINMENT, LP",813 ST EMANUEL ST,HOUSTON,TX,77003,101,1,WAREHOUSE LIVE,813 SAINT EMANUEL ST,HOUSTON,TX,77003,101,Y,MB619518,02/07/2006,,05/31/2009,50064,1397,24499,0,75960
32052228668,"COMPUGLOBALHYPERMEGANET, LLC",2006 WALKER ST,HOUSTON,TX,77003,101,1,NEIL'S BAHR,2006 WALKER ST,HOUSTON,TX,77003,101,Y,MB866186,03/12/2014,,09/30/2014,18518,343,24362,0,43223
32020658889,NICOLAS D HERMEZ,1701 WEBSTER ST STE A,HOUSTON,TX,77003,101,1,SKOL CASBAR & GRILLE,2117 CHENEVERT ST STE M,HOUSTON,TX,77003,101,Y,MB647654,12/21/2006,02/29/2012,07/31/2007,0,0,0,0,0
32046638105,"HOUSTON GROOVES, LLC",2300 PIERCE ST,HOUSTON,TX,77003,101,1,GROOVES OF HOUSTON,2300 PIERCE ST,HOUSTON,TX,77003,101,Y,MB776942,05/25/2012,,07/31/2017,50192,508,4526,0,55226
